year,entity,type_of_crime,count
2019,Oaxaca,Sexual harassment,239
2019,Oaxaca,Simple rape,427
2019,Oaxaca,Threats,4209
2019,Puebla,Abduction,0
2019,Puebla,Abortion,4
2019,Puebla,Aggravated rape,357
2019,Puebla,Burglary,334
2019,Puebla,Child trafficking,0
2019,Puebla,Corruption of minors,44
2019,Puebla,Counterfeiting,291
2019,Puebla,Crimes committed by public officials,671
2019,Puebla,Dispossession,1354
2019,Puebla,Domestic violence,9077
2019,Puebla,Drug trafficking (small-scale),484
2019,Puebla,Electoral crimes,73
2019,Puebla,Embezzlement,1409
2019,Puebla,Environmental crimes,28
2019,Puebla,Extortion,192
2019,Puebla,Feminicide,57
2019,Puebla,Forgery,79
2019,Puebla,Fraud,3153
2019,Puebla,Gender-based violence in all its forms other than domestic violence,0
2019,Puebla,Homicide,1664
2019,Puebla,Human trafficking,17
2019,Puebla,Incest,0
2019,Puebla,Injuries,6273
2019,Puebla,Kidnapping,69
2019,Puebla,Non-compliance with family support obligations,33
2019,Puebla,Other common law crimes,2579
2019,Puebla,Other crimes against heritage or property,160
2019,Puebla,Other crimes against life and bodily integrity,226
2019,Puebla,Other crimes against personal freedom,700
2019,Puebla,Other crimes against sexual freedom and security,378
2019,Puebla,Other crimes against society,1232
2019,Puebla,Other crimes against the family,529
2019,Puebla,Prisoner escape,7
2019,Puebla,Property damage,3221
2019,Puebla,Robbery,35887
2019,Puebla,Sexual abuse,712
2019,Puebla,Sexual harassment,367
2019,Puebla,Simple rape,562
2019,Puebla,Threats,4333
2019,Querétaro,Abduction,0
2019,Querétaro,Abortion,22
2019,Querétaro,Aggravated rape,102
2019,Querétaro,Burglary,315
2019,Querétaro,Child trafficking,0
2019,Querétaro,Corruption of minors,1
2019,Querétaro,Counterfeiting,695
2019,Querétaro,Crimes committed by public officials,0
2019,Querétaro,Dispossession,850
2019,Querétaro,Domestic violence,3135
2019,Querétaro,Drug trafficking (small-scale),1579
2019,Querétaro,Electoral crimes,0
2019,Querétaro,Embezzlement,681
2019,Querétaro,Environmental crimes,3
2019,Querétaro,Extortion,259
2019,Querétaro,Feminicide,10
2019,Querétaro,Forgery,101
2019,Querétaro,Fraud,2480
2019,Querétaro,Gender-based violence in all its forms other than domestic violence,7
2019,Querétaro,Homicide,503
2019,Querétaro,Human trafficking,2
2019,Querétaro,Incest,0
2019,Querétaro,Injuries,6662
2019,Querétaro,Kidnapping,8
2019,Querétaro,Non-compliance with family support obligations,697
2019,Querétaro,Other common law crimes,4922
2019,Querétaro,Other crimes against heritage or property,48
2019,Querétaro,Other crimes against life and bodily integrity,940
2019,Querétaro,Other crimes against personal freedom,52
2019,Querétaro,Other crimes against sexual freedom and security,51
2019,Querétaro,Other crimes against society,183
2019,Querétaro,Other crimes against the family,207
2019,Querétaro,Prisoner escape,3
2019,Querétaro,Property damage,3660
2019,Querétaro,Robbery,26816
2019,Querétaro,Sexual abuse,540
2019,Querétaro,Sexual harassment,294
2019,Querétaro,Simple rape,445
2019,Querétaro,Threats,4242
2019,Quintana Roo,Abduction,0
2019,Quintana Roo,Abortion,13
2019,Quintana Roo,Aggravated rape,8
2019,Quintana Roo,Burglary,176
2019,Quintana Roo,Child trafficking,1
2019,Quintana Roo,Corruption of minors,57
2019,Quintana Roo,Counterfeiting,264
2019,Quintana Roo,Crimes committed by public officials,0
2019,Quintana Roo,Dispossession,712
2019,Quintana Roo,Domestic violence,5508
2019,Quintana Roo,Drug trafficking (small-scale),1028
2019,Quintana Roo,Electoral crimes,64
2019,Quintana Roo,Embezzlement,642
2019,Quintana Roo,Environmental crimes,53
2019,Quintana Roo,Extortion,276
2019,Quintana Roo,Feminicide,16
2019,Quintana Roo,Forgery,33
2019,Quintana Roo,Fraud,1741
2019,Quintana Roo,Gender-based violence in all its forms other than domestic violence,0
2019,Quintana Roo,Homicide,1500
2019,Quintana Roo,Human trafficking,20
2019,Quintana Roo,Incest,0
2019,Quintana Roo,Injuries,3274
2019,Quintana Roo,Kidnapping,24
2019,Quintana Roo,Non-compliance with family support obligations,764
2019,Quintana Roo,Other common law crimes,1500
2019,Quintana Roo,Other crimes against heritage or property,43
2019,Quintana Roo,Other crimes against life and bodily integrity,10
2019,Quintana Roo,Other crimes against personal freedom,681
2019,Quintana Roo,Other crimes against sexual freedom and security,463
2019,Quintana Roo,Other crimes against society,14
2019,Quintana Roo,Other crimes against the family,47
2019,Quintana Roo,Prisoner escape,3
2019,Quintana Roo,Property damage,3713
2019,Quintana Roo,Robbery,20050
2019,Quintana Roo,Sexual abuse,556
2019,Quintana Roo,Sexual harassment,190
2019,Quintana Roo,Simple rape,255
2019,Quintana Roo,Threats,2197
2019,San Luis Potosí,Abduction,0
2019,San Luis Potosí,Abortion,7
2019,San Luis Potosí,Aggravated rape,6
2019,San Luis Potosí,Burglary,517
2019,San Luis Potosí,Child trafficking,4
2019,San Luis Potosí,Corruption of minors,32
2019,San Luis Potosí,Counterfeiting,174
2019,San Luis Potosí,Crimes committed by public officials,734
2019,San Luis Potosí,Dispossession,606
2019,San Luis Potosí,Domestic violence,8233
2019,San Luis Potosí,Drug trafficking (small-scale),779
2019,San Luis Potosí,Electoral crimes,3
2019,San Luis Potosí,Embezzlement,981
2019,San Luis Potosí,Environmental crimes,136
2019,San Luis Potosí,Extortion,121
2019,San Luis Potosí,Feminicide,28
2019,San Luis Potosí,Forgery,0
2019,San Luis Potosí,Fraud,2217
2019,San Luis Potosí,Gender-based violence in all its forms other than domestic violence,0
2019,San Luis Potosí,Homicide,853
2019,San Luis Potosí,Human trafficking,7
2019,San Luis Potosí,Incest,0
2019,San Luis Potosí,Injuries,5324
2019,San Luis Potosí,Kidnapping,24
2019,San Luis Potosí,Non-compliance with family support obligations,558
2019,San Luis Potosí,Other common law crimes,2176
2019,San Luis Potosí,Other crimes against heritage or property,880
2019,San Luis Potosí,Other crimes against life and bodily integrity,191
2019,San Luis Potosí,Other crimes against personal freedom,641
2019,San Luis Potosí,Other crimes against sexual freedom and security,236
2019,San Luis Potosí,Other crimes against society,0
2019,San Luis Potosí,Other crimes against the family,3
2019,San Luis Potosí,Prisoner escape,4
2019,San Luis Potosí,Property damage,5486
2019,San Luis Potosí,Robbery,16495
2019,San Luis Potosí,Sexual abuse,549
2019,San Luis Potosí,Sexual harassment,192
2019,San Luis Potosí,Simple rape,662
2019,San Luis Potosí,Threats,3429
2019,Sinaloa,Abduction,0
2019,Sinaloa,Abortion,9
2019,Sinaloa,Aggravated rape,65
2019,Sinaloa,Burglary,64
2019,Sinaloa,Child trafficking,0
2019,Sinaloa,Corruption of minors,61
2019,Sinaloa,Counterfeiting,167
2019,Sinaloa,Crimes committed by public officials,196
2019,Sinaloa,Dispossession,337
2019,Sinaloa,Domestic violence,4460
2019,Sinaloa,Drug trafficking (small-scale),614
2019,Sinaloa,Electoral crimes,6
2019,Sinaloa,Embezzlement,208
2019,Sinaloa,Environmental crimes,0
2019,Sinaloa,Extortion,46
2019,Sinaloa,Feminicide,37
2019,Sinaloa,Forgery,47
2019,Sinaloa,Fraud,520
2019,Sinaloa,Gender-based violence in all its forms other than domestic violence,0
2019,Sinaloa,Homicide,1407
2019,Sinaloa,Human trafficking,6
2019,Sinaloa,Incest,0
2019,Sinaloa,Injuries,2734
2019,Sinaloa,Kidnapping,6
2019,Sinaloa,Non-compliance with family support obligations,139
2019,Sinaloa,Other common law crimes,143
2019,Sinaloa,Other crimes against heritage or property,53
2019,Sinaloa,Other crimes against life and bodily integrity,651
2019,Sinaloa,Other crimes against personal freedom,1452
2019,Sinaloa,Other crimes against sexual freedom and security,46
2019,Sinaloa,Other crimes against society,62
2019,Sinaloa,Other crimes against the family,42
2019,Sinaloa,Prisoner escape,0
2019,Sinaloa,Property damage,1490
2019,Sinaloa,Robbery,7155
2019,Sinaloa,Sexual abuse,324
2019,Sinaloa,Sexual harassment,68
2019,Sinaloa,Simple rape,175
2019,Sinaloa,Threats,653
2019,Sonora,Abduction,5
2019,Sonora,Abortion,3
2019,Sonora,Aggravated rape,61
2019,Sonora,Burglary,158
2019,Sonora,Child trafficking,0
2019,Sonora,Corruption of minors,34
2019,Sonora,Counterfeiting,32
2019,Sonora,Crimes committed by public officials,49
2019,Sonora,Dispossession,289
2019,Sonora,Domestic violence,3587
2019,Sonora,Drug trafficking (small-scale),1610
2019,Sonora,Electoral crimes,0
2019,Sonora,Embezzlement,246
2019,Sonora,Environmental crimes,0
2019,Sonora,Extortion,16
2019,Sonora,Feminicide,37
2019,Sonora,Forgery,59
2019,Sonora,Fraud,711
2019,Sonora,Gender-based violence in all its forms other than domestic violence,8
2019,Sonora,Homicide,1421
2019,Sonora,Human trafficking,1
2019,Sonora,Incest,2
2019,Sonora,Injuries,1588
2019,Sonora,Kidnapping,12
2019,Sonora,Non-compliance with family support obligations,2101
2019,Sonora,Other common law crimes,1117
2019,Sonora,Other crimes against heritage or property,151
2019,Sonora,Other crimes against life and bodily integrity,159
2019,Sonora,Other crimes against personal freedom,347
2019,Sonora,Other crimes against sexual freedom and security,54
2019,Sonora,Other crimes against society,21
2019,Sonora,Other crimes against the family,18
2019,Sonora,Prisoner escape,2
2019,Sonora,Property damage,1358
2019,Sonora,Robbery,7291
2019,Sonora,Sexual abuse,451
2019,Sonora,Sexual harassment,51
2019,Sonora,Simple rape,141
2019,Sonora,Threats,247
2019,Tabasco,Abduction,0
2019,Tabasco,Abortion,2
2019,Tabasco,Aggravated rape,1
2019,Tabasco,Burglary,486
2019,Tabasco,Child trafficking,2
2019,Tabasco,Corruption of minors,49
2019,Tabasco,Counterfeiting,283
2019,Tabasco,Crimes committed by public officials,281
2019,Tabasco,Dispossession,577
2019,Tabasco,Domestic violence,7215
2019,Tabasco,Drug trafficking (small-scale),123
2019,Tabasco,Electoral crimes,3
2019,Tabasco,Embezzlement,690
2019,Tabasco,Environmental crimes,0
2019,Tabasco,Extortion,232
2019,Tabasco,Feminicide,27
2019,Tabasco,Forgery,40
2019,Tabasco,Fraud,1046
2019,Tabasco,Gender-based violence in all its forms other than domestic violence,0
2019,Tabasco,Homicide,997
2019,Tabasco,Human trafficking,2
2019,Tabasco,Incest,0
2019,Tabasco,Injuries,5556
2019,Tabasco,Kidnapping,40
2019,Tabasco,Non-compliance with family support obligations,1334
2019,Tabasco,Other common law crimes,7261
2019,Tabasco,Other crimes against heritage or property,242
2019,Tabasco,Other crimes against life and bodily integrity,544
2019,Tabasco,Other crimes against personal freedom,662
2019,Tabasco,Other crimes against sexual freedom and security,623
2019,Tabasco,Other crimes against society,0
2019,Tabasco,Other crimes against the family,26
2019,Tabasco,Prisoner escape,6
2019,Tabasco,Property damage,2652
2019,Tabasco,Robbery,20167
2019,Tabasco,Sexual abuse,178
2019,Tabasco,Sexual harassment,248
2019,Tabasco,Simple rape,435
2019,Tabasco,Threats,4531
2019,Tamaulipas,Abduction,0
2019,Tamaulipas,Abortion,45
2019,Tamaulipas,Aggravated rape,0
2019,Tamaulipas,Burglary,243
2019,Tamaulipas,Child trafficking,0
2019,Tamaulipas,Corruption of minors,31
2019,Tamaulipas,Counterfeiting,213
2019,Tamaulipas,Crimes committed by public officials,594
2019,Tamaulipas,Dispossession,607
2019,Tamaulipas,Domestic violence,7509
2019,Tamaulipas,Drug trafficking (small-scale),223
2019,Tamaulipas,Electoral crimes,88
2019,Tamaulipas,Embezzlement,647
2019,Tamaulipas,Environmental crimes,10
2019,Tamaulipas,Extortion,123
2019,Tamaulipas,Feminicide,16
2019,Tamaulipas,Forgery,116
2019,Tamaulipas,Fraud,1395
2019,Tamaulipas,Gender-based violence in all its forms other than domestic violence,0
2019,Tamaulipas,Homicide,1448
2019,Tamaulipas,Human trafficking,12
2019,Tamaulipas,Incest,0
2019,Tamaulipas,Injuries,3666
2019,Tamaulipas,Kidnapping,31
2019,Tamaulipas,Non-compliance with family support obligations,1889
2019,Tamaulipas,Other common law crimes,1208
2019,Tamaulipas,Other crimes against heritage or property,56
2019,Tamaulipas,Other crimes against life and bodily integrity,380
2019,Tamaulipas,Other crimes against personal freedom,669
2019,Tamaulipas,Other crimes against sexual freedom and security,116
2019,Tamaulipas,Other crimes against society,0
2019,Tamaulipas,Other crimes against the family,795
2019,Tamaulipas,Prisoner escape,1
2019,Tamaulipas,Property damage,3883
2019,Tamaulipas,Robbery,13019
2019,Tamaulipas,Sexual abuse,591
2019,Tamaulipas,Sexual harassment,111
2019,Tamaulipas,Simple rape,581
2019,Tamaulipas,Threats,2097
2019,Tlaxcala,Abduction,0
2019,Tlaxcala,Abortion,0
2019,Tlaxcala,Aggravated rape,0
2019,Tlaxcala,Burglary,50
2019,Tlaxcala,Child trafficking,0
2019,Tlaxcala,Corruption of minors,0
2019,Tlaxcala,Counterfeiting,1
2019,Tlaxcala,Crimes committed by public officials,0
2019,Tlaxcala,Dispossession,29
2019,Tlaxcala,Domestic violence,17
2019,Tlaxcala,Drug trafficking (small-scale),151
2019,Tlaxcala,Electoral crimes,0
2019,Tlaxcala,Embezzlement,14
2019,Tlaxcala,Environmental crimes,0
2019,Tlaxcala,Extortion,2
2019,Tlaxcala,Feminicide,7
2019,Tlaxcala,Forgery,9
2019,Tlaxcala,Fraud,81
2019,Tlaxcala,Gender-based violence in all its forms other than domestic violence,0
2019,Tlaxcala,Homicide,191
2019,Tlaxcala,Human trafficking,3
2019,Tlaxcala,Incest,0
2019,Tlaxcala,Injuries,310
2019,Tlaxcala,Kidnapping,14
2019,Tlaxcala,Non-compliance with family support obligations,49
2019,Tlaxcala,Other common law crimes,308
2019,Tlaxcala,Other crimes against heritage or property,27
2019,Tlaxcala,Other crimes against life and bodily integrity,8
2019,Tlaxcala,Other crimes against personal freedom,0
2019,Tlaxcala,Other crimes against sexual freedom and security,0
2019,Tlaxcala,Other crimes against society,0
2019,Tlaxcala,Other crimes against the family,1
2019,Tlaxcala,Prisoner escape,0
2019,Tlaxcala,Property damage,235
2019,Tlaxcala,Robbery,2822
2019,Tlaxcala,Sexual abuse,22
2019,Tlaxcala,Sexual harassment,0
2019,Tlaxcala,Simple rape,26
2019,Tlaxcala,Threats,34
2019,Veracruz de Ignacio de la Llave,Abduction,0
2019,Veracruz de Ignacio de la Llave,Abortion,36
2019,Veracruz de Ignacio de la Llave,Aggravated rape,2
2019,Veracruz de Ignacio de la Llave,Burglary,518
2019,Veracruz de Ignacio de la Llave,Child trafficking,0
2019,Veracruz de Ignacio de la Llave,Corruption of minors,36
2019,Veracruz de Ignacio de la Llave,Counterfeiting,601
2019,Veracruz de Ignacio de la Llave,Crimes committed by public officials,397
2019,Veracruz de Ignacio de la Llave,Dispossession,2261
2019,Veracruz de Ignacio de la Llave,Domestic violence,10324
2019,Veracruz de Ignacio de la Llave,Drug trafficking (small-scale),495
2019,Veracruz de Ignacio de la Llave,Electoral crimes,31
2019,Veracruz de Ignacio de la Llave,Embezzlement,1161
2019,Veracruz de Ignacio de la Llave,Environmental crimes,218
2019,Veracruz de Ignacio de la Llave,Extortion,794
2019,Veracruz de Ignacio de la Llave,Feminicide,98
2019,Veracruz de Ignacio de la Llave,Forgery,220
2019,Veracruz de Ignacio de la Llave,Fraud,3390
2019,Veracruz de Ignacio de la Llave,Gender-based violence in all its forms other than domestic violence,1281
2019,Veracruz de Ignacio de la Llave,Homicide,2399
2019,Veracruz de Ignacio de la Llave,Human trafficking,4
2019,Veracruz de Ignacio de la Llave,Incest,2
2019,Veracruz de Ignacio de la Llave,Injuries,9139
2019,Veracruz de Ignacio de la Llave,Kidnapping,298
2019,Veracruz de Ignacio de la Llave,Non-compliance with family support obligations,1639
2019,Veracruz de Ignacio de la Llave,Other common law crimes,4964
2019,Veracruz de Ignacio de la Llave,Other crimes against heritage or property,1050
2019,Veracruz de Ignacio de la Llave,Other crimes against life and bodily integrity,210
